"iteration","model","dataset","aitchison_distance","MEC","RMSE"
768,"Dirichlet_regression","train",0.71676179961413,0.872758836960783,0.136246929674811
768,"Dirichlet_regression","train",0.71676179961413,0.872758836960783,0.126633184452487
768,"Dirichlet_regression","train",0.71676179961413,0.872758836960783,0.120249811464902
768,"Dirichlet_regression","test",0.887895647429512,0.833689362449014,0.111540764085447
768,"Dirichlet_regression","test",0.887895647429512,0.833689362449014,0.185166165977144
768,"Dirichlet_regression","test",0.887895647429512,0.833689362449014,0.142939638631887
768,"CLR_RF","train",0.320951611484397,0.976542405855369,0.0632928383935262
768,"CLR_RF","train",0.320951611484397,0.976542405855369,0.051050768930359
768,"CLR_RF","train",0.320951611484397,0.976542405855369,0.0493169818096464
768,"CLR_RF","test",0.859583312744032,0.866337253999978,0.112724534407873
768,"CLR_RF","test",0.859583312744032,0.866337253999978,0.163142051047468
768,"CLR_RF","test",0.859583312744032,0.866337253999978,0.12105190825208
768,"ILR_RF","train",0.31941330489884,0.976165060661146,0.0626834248113191
768,"ILR_RF","train",0.31941330489884,0.976165060661146,0.0530759338137407
768,"ILR_RF","train",0.31941330489884,0.976165060661146,0.049432298339296
768,"ILR_RF","test",0.848593229694239,0.871141483839747,0.108742697492731
768,"ILR_RF","test",0.848593229694239,0.871141483839747,0.163586097977086
768,"ILR_RF","test",0.848593229694239,0.871141483839747,0.115975356465798
816,"Dirichlet_RF","train",0.438800757561988,0.953575748578792,0.0884498106862138
816,"Dirichlet_RF","train",0.438800757561988,0.953575748578792,0.0717793062274442
816,"Dirichlet_RF","train",0.438800757561988,0.953575748578792,0.0664275662744523
816,"Dirichlet_RF","test",0.714318704894284,0.884536486448867,0.123254289185719
816,"Dirichlet_RF","test",0.714318704894284,0.884536486448867,0.121174533196012
816,"Dirichlet_RF","test",0.714318704894284,0.884536486448867,0.124648811320889
816,"Dirichlet_regression","train",0.638099104784377,0.900853197345602,0.121879784669574
816,"Dirichlet_regression","train",0.638099104784377,0.900853197345602,0.102567954117304
816,"Dirichlet_regression","train",0.638099104784377,0.900853197345602,0.108446703120949
816,"Dirichlet_regression","test",0.803283410798232,0.845004290679194,0.133100826934968
816,"Dirichlet_regression","test",0.803283410798232,0.845004290679194,0.14748811739831
816,"Dirichlet_regression","test",0.803283410798232,0.845004290679194,0.146600793841243
816,"CLR_RF","train",0.308932319668746,0.980312192442559,0.0555608038016979
816,"CLR_RF","train",0.308932319668746,0.980312192442559,0.0411246210648188
816,"CLR_RF","train",0.308932319668746,0.980312192442559,0.050949530855173
816,"CLR_RF","test",0.70805901633162,0.895851773748713,0.123220586918897
816,"CLR_RF","test",0.70805901633162,0.895851773748713,0.106862716453558
816,"CLR_RF","test",0.70805901633162,0.895851773748713,0.119828699515657
816,"ILR_RF","train",0.309795564824756,0.979396223107233,0.0575281483594975
816,"ILR_RF","train",0.309795564824756,0.979396223107233,0.0414337720453318
816,"ILR_RF","train",0.309795564824756,0.979396223107233,0.0518741185094643
816,"ILR_RF","test",0.674243355461903,0.90680014954195,0.117074366059781
816,"ILR_RF","test",0.674243355461903,0.90680014954195,0.101118534975691
816,"ILR_RF","test",0.674243355461903,0.90680014954195,0.112802791261478
864,"Dirichlet_RF","train",0.39950147803239,0.950222655672116,0.0823807731500663
864,"Dirichlet_RF","train",0.39950147803239,0.950222655672116,0.0794652976593532
864,"Dirichlet_RF","train",0.39950147803239,0.950222655672116,0.0770786823924266
864,"Dirichlet_RF","test",0.537859606176831,0.910166482150413,0.113366712957255
864,"Dirichlet_RF","test",0.537859606176831,0.910166482150413,0.101925641893267
864,"Dirichlet_RF","test",0.537859606176831,0.910166482150413,0.105109022338101
864,"Dirichlet_regression","train",0.630629335309845,0.882167916545123,0.117447939246549
864,"Dirichlet_regression","train",0.630629335309845,0.882167916545123,0.133826901050606
864,"Dirichlet_regression","train",0.630629335309845,0.882167916545123,0.115642997128905
864,"Dirichlet_regression","test",0.680465289111269,0.86211687014336,0.125814709685475
864,"Dirichlet_regression","test",0.680465289111269,0.86211687014336,0.138040682435636
864,"Dirichlet_regression","test",0.680465289111269,0.86211687014336,0.133207906855587
864,"CLR_RF","train",0.283254925155576,0.977461028015859,0.0553981950194096
864,"CLR_RF","train",0.283254925155576,0.977461028015859,0.0546123537490384
864,"CLR_RF","train",0.283254925155576,0.977461028015859,0.050703760961867
864,"CLR_RF","test",0.530108644090304,0.912776766974432,0.113185265269679
864,"CLR_RF","test",0.530108644090304,0.912776766974432,0.0997340308936883
864,"CLR_RF","test",0.530108644090304,0.912776766974432,0.10263843365412
864,"ILR_RF","train",0.275869883822956,0.977696178956372,0.0538852672653369
864,"ILR_RF","train",0.275869883822956,0.977696178956372,0.0540365626951778
864,"ILR_RF","train",0.275869883822956,0.977696178956372,0.0520462375936649
864,"ILR_RF","test",0.533094698271744,0.913303824356222,0.111864164815356
864,"ILR_RF","test",0.533094698271744,0.913303824356222,0.0995196532780942
864,"ILR_RF","test",0.533094698271744,0.913303824356222,0.103312645867098
912,"Dirichlet_RF","train",0.632834010443239,0.943000798299795,0.083046578925393
912,"Dirichlet_RF","train",0.632834010443239,0.943000798299795,0.0876464703065843
912,"Dirichlet_RF","train",0.632834010443239,0.943000798299795,0.0894293261811573
912,"Dirichlet_RF","test",0.556856851274864,0.902993594395273,0.106105050653612
912,"Dirichlet_RF","test",0.556856851274864,0.902993594395273,0.120812222788669
912,"Dirichlet_RF","test",0.556856851274864,0.902993594395273,0.104674965259072
912,"Dirichlet_regression","train",0.9299968503086,0.853851858394929,0.127361469331562
912,"Dirichlet_regression","train",0.9299968503086,0.853851858394929,0.140038222340912
912,"Dirichlet_regression","train",0.9299968503086,0.853851858394929,0.14850826492533
912,"Dirichlet_regression","test",0.885105303889917,0.775270293405574,0.169568142703814
912,"Dirichlet_regression","test",0.885105303889917,0.775270293405574,0.183154113235539
912,"Dirichlet_regression","test",0.885105303889917,0.775270293405574,0.151587296623196
912,"CLR_RF","train",0.407544413860786,0.978744238953778,0.0499663332001412
912,"CLR_RF","train",0.407544413860786,0.978744238953778,0.0556494046534567
912,"CLR_RF","train",0.407544413860786,0.978744238953778,0.0531553442415399
912,"CLR_RF","test",0.662207796293113,0.8715688229977,0.137689185699393
912,"CLR_RF","test",0.662207796293113,0.8715688229977,0.129500914067125
912,"CLR_RF","test",0.662207796293113,0.8715688229977,0.114046421901776
912,"ILR_RF","train",0.400757262507374,0.978830212512464,0.0509017384035744
912,"ILR_RF","train",0.400757262507374,0.978830212512464,0.0561460575199254
912,"ILR_RF","train",0.400757262507374,0.978830212512464,0.0513961298215997
912,"ILR_RF","test",0.650112913474067,0.873249479900927,0.139305556790358
912,"ILR_RF","test",0.650112913474067,0.873249479900927,0.130918294075604
912,"ILR_RF","test",0.650112913474067,0.873249479900927,0.107480199818735
960,"Dirichlet_RF","train",0.460584942625212,0.947840171858015,0.0889561026302376
960,"Dirichlet_RF","train",0.460584942625212,0.947840171858015,0.0757121459762553
960,"Dirichlet_RF","train",0.460584942625212,0.947840171858015,0.0817401583586473
960,"Dirichlet_RF","test",0.70278372448534,0.885919629082029,0.13221470708476
960,"Dirichlet_RF","test",0.70278372448534,0.885919629082029,0.141491982945913
960,"Dirichlet_RF","test",0.70278372448534,0.885919629082029,0.100015894156004
960,"Dirichlet_regression","train",0.744253240522825,0.865276392279434,0.136820425328731
960,"Dirichlet_regression","train",0.744253240522825,0.865276392279434,0.125160768885086
960,"Dirichlet_regression","train",0.744253240522825,0.865276392279434,0.134601192495407
960,"Dirichlet_regression","test",0.923056159728644,0.776557842256172,0.149257374541574
960,"Dirichlet_regression","test",0.923056159728644,0.776557842256172,0.218116873874495
960,"Dirichlet_regression","test",0.923056159728644,0.776557842256172,0.152283259804874
960,"CLR_RF","train",0.32098421505079,0.978065510623905,0.0567240885706842
960,"CLR_RF","train",0.32098421505079,0.978065510623905,0.0517860244291179
960,"CLR_RF","train",0.32098421505079,0.978065510623905,0.051464318760794
960,"CLR_RF","test",0.731627989349935,0.879853070256176,0.132032990250978
960,"CLR_RF","test",0.731627989349935,0.879853070256176,0.137347271686338
960,"CLR_RF","test",0.731627989349935,0.879853070256176,0.117188158012852
960,"ILR_RF","train",0.319381636604514,0.978549947899049,0.0548616781536486
960,"ILR_RF","train",0.319381636604514,0.978549947899049,0.0518015304970877
960,"ILR_RF","train",0.319381636604514,0.978549947899049,0.0516333274596955
960,"ILR_RF","test",0.729908205219389,0.877102102948986,0.128257480357047
960,"ILR_RF","test",0.729908205219389,0.877102102948986,0.14195115264427
960,"ILR_RF","test",0.729908205219389,0.877102102948986,0.120728867932595
1008,"Dirichlet_RF","train",0.540614341029631,0.947894871898341,0.087617098094832
1008,"Dirichlet_RF","train",0.540614341029631,0.947894871898341,0.0763766548302846
1008,"Dirichlet_RF","train",0.540614341029631,0.947894871898341,0.0819303906774126
1008,"Dirichlet_RF","test",0.697926295326545,0.855921440758163,0.139694103544133
1008,"Dirichlet_RF","test",0.697926295326545,0.855921440758163,0.168524868656455
1008,"Dirichlet_RF","test",0.697926295326545,0.855921440758163,0.113603190156801
1008,"Dirichlet_regression","train",0.801628241279173,0.866372085641298,0.136855020140643
1008,"Dirichlet_regression","train",0.801628241279173,0.866372085641298,0.130434349631838
1008,"Dirichlet_regression","train",0.801628241279173,0.866372085641298,0.126966413183843
1008,"Dirichlet_regression","test",0.756801191857111,0.840410985665744,0.14544574399775
1008,"Dirichlet_regression","test",0.756801191857111,0.840410985665744,0.163677291526164
1008,"Dirichlet_regression","test",0.756801191857111,0.840410985665744,0.139368437223874
1008,"CLR_RF","train",0.368176738593438,0.975602081190205,0.0620476627808669
1008,"CLR_RF","train",0.368176738593438,0.975602081190205,0.0546117370909953
1008,"CLR_RF","train",0.368176738593438,0.975602081190205,0.0513500103320223
1008,"CLR_RF","test",0.638366610773524,0.895931084690574,0.129966811311471
1008,"CLR_RF","test",0.638366610773524,0.895931084690574,0.125493302606828
1008,"CLR_RF","test",0.638366610773524,0.895931084690574,0.106260544396681
1008,"ILR_RF","train",0.372953264688974,0.973958661633302,0.0628630337545554
1008,"ILR_RF","train",0.372953264688974,0.973958661633302,0.0570112535181642
1008,"ILR_RF","train",0.372953264688974,0.973958661633302,0.0538977570177589
1008,"ILR_RF","test",0.654776668425982,0.888816373377013,0.135000729292637
1008,"ILR_RF","test",0.654776668425982,0.888816373377013,0.13237721215125
1008,"ILR_RF","test",0.654776668425982,0.888816373377013,0.105762457898615
1056,"Dirichlet_RF","train",0.517679853370309,0.954996739957384,0.0809871066464913
1056,"Dirichlet_RF","train",0.517679853370309,0.954996739957384,0.0769433225670169
1056,"Dirichlet_RF","train",0.517679853370309,0.954996739957384,0.0714226407695722
1056,"Dirichlet_RF","test",0.522001054420907,0.917975824004641,0.117763188962607
1056,"Dirichlet_RF","test",0.522001054420907,0.917975824004641,0.0863008746603853
1056,"Dirichlet_RF","test",0.522001054420907,0.917975824004641,0.0932799717495255
1056,"Dirichlet_regression","train",0.82810725769957,0.860593197805191,0.127177671867719
1056,"Dirichlet_regression","train",0.82810725769957,0.860593197805191,0.133046601086422
1056,"Dirichlet_regression","train",0.82810725769957,0.860593197805191,0.143468687155196
1056,"Dirichlet_regression","test",0.637269733050946,0.881897545406018,0.128909572784415
1056,"Dirichlet_regression","test",0.637269733050946,0.881897545406018,0.110926734082972
1056,"Dirichlet_regression","test",0.637269733050946,0.881897545406018,0.119573296856559
1056,"CLR_RF","train",0.338025726714708,0.981178914265804,0.0529707054258365
1056,"CLR_RF","train",0.338025726714708,0.981178914265804,0.0463578511091543
1056,"CLR_RF","train",0.338025726714708,0.981178914265804,0.0489637733169274
1056,"CLR_RF","test",0.537396203169962,0.914970767778472,0.115959446170204
1056,"CLR_RF","test",0.537396203169962,0.914970767778472,0.0947273849129544
1056,"CLR_RF","test",0.537396203169962,0.914970767778472,0.0932577488124544
1056,"ILR_RF","train",0.341264652358304,0.981582262572533,0.0513952290462669
1056,"ILR_RF","train",0.341264652358304,0.981582262572533,0.0473579570283781
1056,"ILR_RF","train",0.341264652358304,0.981582262572533,0.0480685416723656
1056,"ILR_RF","test",0.541876280231402,0.912975708542468,0.116871184431382
1056,"ILR_RF","test",0.541876280231402,0.912975708542468,0.0971091492661814
1056,"ILR_RF","test",0.541876280231402,0.912975708542468,0.0935837578625082
1104,"Dirichlet_RF","train",0.566914986702879,0.947792163989152,0.0857858880777131
1104,"Dirichlet_RF","train",0.566914986702879,0.947792163989152,0.0728297304950012
1104,"Dirichlet_RF","train",0.566914986702879,0.947792163989152,0.0869276041987171
1104,"Dirichlet_RF","test",0.751610466975075,0.898062301376562,0.114901208172693
1104,"Dirichlet_RF","test",0.751610466975075,0.898062301376562,0.106498602558285
1104,"Dirichlet_RF","test",0.751610466975075,0.898062301376562,0.126146906348962
1104,"Dirichlet_regression","train",0.793034103135967,0.870290718668089,0.133767988953143
1104,"Dirichlet_regression","train",0.793034103135967,0.870290718668089,0.124611631740442
1104,"Dirichlet_regression","train",0.793034103135967,0.870290718668089,0.129667767624594
1104,"Dirichlet_regression","test",0.925411168445651,0.822132676174997,0.164912843892872
1104,"Dirichlet_regression","test",0.925411168445651,0.822132676174997,0.149793546781865
1104,"Dirichlet_regression","test",0.925411168445651,0.822132676174997,0.144769001199986
1104,"CLR_RF","train",0.386553722024487,0.977339380570166,0.0530402386734927
1104,"CLR_RF","train",0.386553722024487,0.977339380570166,0.0546736806645743
1104,"CLR_RF","train",0.386553722024487,0.977339380570166,0.0545330190136638
1104,"CLR_RF","test",0.733743573210515,0.90336233569485,0.125604213194337
1104,"CLR_RF","test",0.733743573210515,0.90336233569485,0.102285085908151
1104,"CLR_RF","test",0.733743573210515,0.90336233569485,0.110068770660715
1104,"ILR_RF","train",0.380044659981306,0.977109765418511,0.0547254127304021
1104,"ILR_RF","train",0.380044659981306,0.977109765418511,0.0533885509702259
1104,"ILR_RF","train",0.380044659981306,0.977109765418511,0.0549549715846021
1104,"ILR_RF","test",0.751247723564446,0.903254240909569,0.126001361995201
1104,"ILR_RF","test",0.751247723564446,0.903254240909569,0.105850107219428
1104,"ILR_RF","test",0.751247723564446,0.903254240909569,0.106377177743468
1152,"Dirichlet_RF","train",0.431174118234791,0.959618413065785,0.0745139147230136
1152,"Dirichlet_RF","train",0.431174118234791,0.959618413065785,0.0731122272457422
1152,"Dirichlet_RF","train",0.431174118234791,0.959618413065785,0.0692603450090411
1152,"Dirichlet_RF","test",0.61109513510295,0.882520788477571,0.118023585614898
1152,"Dirichlet_RF","test",0.61109513510295,0.882520788477571,0.114268169122333
1152,"Dirichlet_RF","test",0.61109513510295,0.882520788477571,0.129674302073732
1152,"Dirichlet_regression","train",0.749258407198046,0.868966580302954,0.109983053561242
1152,"Dirichlet_regression","train",0.749258407198046,0.868966580302954,0.132125199530367
1152,"Dirichlet_regression","train",0.749258407198046,0.868966580302954,0.146198966887549
1152,"Dirichlet_regression","test",0.781686815545939,0.832284150526821,0.152094356003471
1152,"Dirichlet_regression","test",0.781686815545939,0.832284150526821,0.138660383897473
1152,"Dirichlet_regression","test",0.781686815545939,0.832284150526821,0.142033714727375
1152,"CLR_RF","train",0.285098391844554,0.982067253523206,0.0451123866913639
1152,"CLR_RF","train",0.285098391844554,0.982067253523206,0.0446542229001445
1152,"CLR_RF","train",0.285098391844554,0.982067253523206,0.0542274673856991
1152,"CLR_RF","test",0.625805735522563,0.881015998462439,0.130319512697983
1152,"CLR_RF","test",0.625805735522563,0.881015998462439,0.0919152527425511
1152,"CLR_RF","test",0.625805735522563,0.881015998462439,0.137592437230815
1152,"ILR_RF","train",0.287133641909933,0.982091469196068,0.0446740083604155
1152,"ILR_RF","train",0.287133641909933,0.982091469196068,0.0445319905488743
1152,"ILR_RF","train",0.287133641909933,0.982091469196068,0.0546028241099944
1152,"ILR_RF","test",0.638429166136688,0.870669907303078,0.137933426075951
1152,"ILR_RF","test",0.638429166136688,0.870669907303078,0.0921989183042133
1152,"ILR_RF","test",0.638429166136688,0.870669907303078,0.143855985590476
1200,"Dirichlet_RF","train",0.483552247886847,0.952991563461417,0.0780162230411761
1200,"Dirichlet_RF","train",0.483552247886847,0.952991563461417,0.0740573461285191
1200,"Dirichlet_RF","train",0.483552247886847,0.952991563461417,0.0796142466355796
1200,"Dirichlet_RF","test",0.728734927678601,0.87521588235687,0.118864498936178
1200,"Dirichlet_RF","test",0.728734927678601,0.87521588235687,0.136811136122047
1200,"Dirichlet_RF","test",0.728734927678601,0.87521588235687,0.126792336087151
1200,"Dirichlet_regression","train",0.714369946563577,0.887410325285296,0.119352228333745
1200,"Dirichlet_regression","train",0.714369946563577,0.887410325285296,0.109628647523224
1200,"Dirichlet_regression","train",0.714369946563577,0.887410325285296,0.128962941562636
1200,"Dirichlet_regression","test",0.853334945989816,0.821596151033085,0.137247719011349
1200,"Dirichlet_regression","test",0.853334945989816,0.821596151033085,0.152694467566065
1200,"Dirichlet_regression","test",0.853334945989816,0.821596151033085,0.166708575315688
1200,"CLR_RF","train",0.339382132142104,0.978630013411171,0.0524091498299616
1200,"CLR_RF","train",0.339382132142104,0.978630013411171,0.0481861331943101
1200,"CLR_RF","train",0.339382132142104,0.978630013411171,0.0554346005678521
1200,"CLR_RF","test",0.717970947864785,0.87187899755854,0.104002075299749
1200,"CLR_RF","test",0.717970947864785,0.87187899755854,0.140897657002619
1200,"CLR_RF","test",0.717970947864785,0.87187899755854,0.139864279223751
1200,"ILR_RF","train",0.337018202172913,0.978740134829476,0.0517235730085236
1200,"ILR_RF","train",0.337018202172913,0.978740134829476,0.0470824712342914
1200,"ILR_RF","train",0.337018202172913,0.978740134829476,0.0566354640347369
1200,"ILR_RF","test",0.720635723366099,0.869428702581043,0.109418137745911
1200,"ILR_RF","test",0.720635723366099,0.869428702581043,0.136620403909026
1200,"ILR_RF","test",0.720635723366099,0.869428702581043,0.143365920106955
1248,"Dirichlet_RF","train",0.398146428786933,0.960944057183475,0.0619082943694761
1248,"Dirichlet_RF","train",0.398146428786933,0.960944057183475,0.0746413623953334
1248,"Dirichlet_RF","train",0.398146428786933,0.960944057183475,0.0734306362441544
1248,"Dirichlet_RF","test",0.621256404773371,0.908422877824194,0.101503786923115
1248,"Dirichlet_RF","test",0.621256404773371,0.908422877824194,0.109125600600617
1248,"Dirichlet_RF","test",0.621256404773371,0.908422877824194,0.108120763299046
1248,"Dirichlet_regression","train",0.635187311394203,0.900018061190488,0.0964441544759475
1248,"Dirichlet_regression","train",0.635187311394203,0.900018061190488,0.117269089477668
1248,"Dirichlet_regression","train",0.635187311394203,0.900018061190488,0.121753172625485
1248,"Dirichlet_regression","test",0.67270765150635,0.889969244378132,0.104944104785673
1248,"Dirichlet_regression","test",0.67270765150635,0.889969244378132,0.117068355905507
1248,"Dirichlet_regression","test",0.67270765150635,0.889969244378132,0.126549268241879
1248,"CLR_RF","train",0.28247392984221,0.982310882965184,0.0416413314020143
1248,"CLR_RF","train",0.28247392984221,0.982310882965184,0.0484522650756542
1248,"CLR_RF","train",0.28247392984221,0.982310882965184,0.0511835572085275
1248,"CLR_RF","test",0.576063460523634,0.921839608242713,0.0985888200586691
1248,"CLR_RF","test",0.576063460523634,0.921839608242713,0.100711178685188
1248,"CLR_RF","test",0.576063460523634,0.921839608242713,0.0952480632478024
1248,"ILR_RF","train",0.285313790006922,0.982184676500517,0.0438421814399215
1248,"ILR_RF","train",0.285313790006922,0.982184676500517,0.0472315852121561
1248,"ILR_RF","train",0.285313790006922,0.982184676500517,0.0509532313431653
1248,"ILR_RF","test",0.570139136863157,0.921946679837417,0.0982228108414571
1248,"ILR_RF","test",0.570139136863157,0.921946679837417,0.0999442694132273
1248,"ILR_RF","test",0.570139136863157,0.921946679837417,0.0962209719093761
1296,"Dirichlet_RF","train",0.44329645824407,0.952630436235732,0.0772432525797316
1296,"Dirichlet_RF","train",0.44329645824407,0.952630436235732,0.0767063404121368
1296,"Dirichlet_RF","train",0.44329645824407,0.952630436235732,0.080025394551296
1296,"Dirichlet_RF","test",0.626194791460443,0.877633895627843,0.11934009968163
1296,"Dirichlet_RF","test",0.626194791460443,0.877633895627843,0.127800065438356
1296,"Dirichlet_RF","test",0.626194791460443,0.877633895627843,0.124943134374586
1296,"Dirichlet_regression","train",0.709495371012199,0.878110361843188,0.127032838704132
1296,"Dirichlet_regression","train",0.709495371012199,0.878110361843188,0.128066817672665
1296,"Dirichlet_regression","train",0.709495371012199,0.878110361843188,0.120138360804194
1296,"Dirichlet_regression","test",0.80098663441771,0.815643155561458,0.146234122785257
1296,"Dirichlet_regression","test",0.80098663441771,0.815643155561458,0.163792580983115
1296,"Dirichlet_regression","test",0.80098663441771,0.815643155561458,0.146188162404014
1296,"CLR_RF","train",0.301343176665948,0.980446971909709,0.0538223792528133
1296,"CLR_RF","train",0.301343176665948,0.980446971909709,0.049257871818197
1296,"CLR_RF","train",0.301343176665948,0.980446971909709,0.0470299314004969
1296,"CLR_RF","test",0.625891128238505,0.893353695022733,0.114867926411045
1296,"CLR_RF","test",0.625891128238505,0.893353695022733,0.129349203499141
1296,"CLR_RF","test",0.625891128238505,0.893353695022733,0.101619808043274
1296,"ILR_RF","train",0.299066829149187,0.980352347833082,0.053109458812938
1296,"ILR_RF","train",0.299066829149187,0.980352347833082,0.0501151625981284
1296,"ILR_RF","train",0.299066829149187,0.980352347833082,0.0473214677615154
1296,"ILR_RF","test",0.621753494465175,0.889642860766287,0.114580988405628
1296,"ILR_RF","test",0.621753494465175,0.889642860766287,0.131605875268648
1296,"ILR_RF","test",0.621753494465175,0.889642860766287,0.105849636213347
1344,"Dirichlet_RF","train",0.557266029325613,0.943610268880278,0.0836804132197755
1344,"Dirichlet_RF","train",0.557266029325613,0.943610268880278,0.0824022686968966
1344,"Dirichlet_RF","train",0.557266029325613,0.943610268880278,0.0907005200990584
1344,"Dirichlet_RF","test",0.523023291470318,0.911406511317919,0.116469944743285
1344,"Dirichlet_RF","test",0.523023291470318,0.911406511317919,0.064326018564112
1344,"Dirichlet_RF","test",0.523023291470318,0.911406511317919,0.119978152475242
1344,"Dirichlet_regression","train",0.812986069749602,0.859551474213157,0.134884733243884
1344,"Dirichlet_regression","train",0.812986069749602,0.859551474213157,0.134939298012663
1344,"Dirichlet_regression","train",0.812986069749602,0.859551474213157,0.135793973587779
1344,"Dirichlet_regression","test",0.635177822671718,0.863741486134775,0.134002306035428
1344,"Dirichlet_regression","test",0.635177822671718,0.863741486134775,0.126892087542114
1344,"Dirichlet_regression","test",0.635177822671718,0.863741486134775,0.123729086681073
1344,"CLR_RF","train",0.358108200126958,0.973649387912403,0.0631662115238442
1344,"CLR_RF","train",0.358108200126958,0.973649387912403,0.0591048090546043
1344,"CLR_RF","train",0.358108200126958,0.973649387912403,0.0529723499274625
1344,"CLR_RF","test",0.574784123638429,0.887710666357162,0.135199824940992
1344,"CLR_RF","test",0.574784123638429,0.887710666357162,0.0944561778412623
1344,"CLR_RF","test",0.574784123638429,0.887710666357162,0.11611200089181
1344,"ILR_RF","train",0.363770982077118,0.975632904375406,0.0607294851084588
1344,"ILR_RF","train",0.363770982077118,0.975632904375406,0.0558598893749843
1344,"ILR_RF","train",0.363770982077118,0.975632904375406,0.0520239858171498
1344,"ILR_RF","test",0.5597197155728,0.891507289853814,0.134816127668044
1344,"ILR_RF","test",0.5597197155728,0.891507289853814,0.0942592504658789
1344,"ILR_RF","test",0.5597197155728,0.891507289853814,0.110667202201688
1392,"Dirichlet_RF","train",0.538865499022083,0.932906045122315,0.0953597890279127
1392,"Dirichlet_RF","train",0.538865499022083,0.932906045122315,0.0888775130321369
1392,"Dirichlet_RF","train",0.538865499022083,0.932906045122315,0.0992799738507998
1392,"Dirichlet_RF","test",0.717087097244507,0.847522312702384,0.118658110865508
1392,"Dirichlet_RF","test",0.717087097244507,0.847522312702384,0.163473999928273
1392,"Dirichlet_RF","test",0.717087097244507,0.847522312702384,0.139838850847394
1392,"Dirichlet_regression","train",0.808697559140527,0.845693648834759,0.150126305417682
1392,"Dirichlet_regression","train",0.808697559140527,0.845693648834759,0.141006789626795
1392,"Dirichlet_regression","train",0.808697559140527,0.845693648834759,0.139026875984742
1392,"Dirichlet_regression","test",0.832195020454379,0.796167061521574,0.149147086673208
1392,"Dirichlet_regression","test",0.832195020454379,0.796167061521574,0.192846497938036
1392,"Dirichlet_regression","test",0.832195020454379,0.796167061521574,0.145783357515856
1392,"CLR_RF","train",0.36621307476147,0.970727770572284,0.0657271516826286
1392,"CLR_RF","train",0.36621307476147,0.970727770572284,0.0618813364598369
1392,"CLR_RF","train",0.36621307476147,0.970727770572284,0.0597043449347866
1392,"CLR_RF","test",0.802270288798085,0.787408601001878,0.161160525918233
1392,"CLR_RF","test",0.802270288798085,0.787408601001878,0.200025214803814
1392,"CLR_RF","test",0.802270288798085,0.787408601001878,0.134802276187809
1392,"ILR_RF","train",0.365513636198327,0.972227058849798,0.0632313180504424
1392,"ILR_RF","train",0.365513636198327,0.972227058849798,0.0613694034542907
1392,"ILR_RF","train",0.365513636198327,0.972227058849798,0.0578756300164888
1392,"ILR_RF","test",0.81511693309833,0.778753358870018,0.166658239822967
1392,"ILR_RF","test",0.81511693309833,0.778753358870018,0.20343582282494
1392,"ILR_RF","test",0.81511693309833,0.778753358870018,0.135718591704467
1440,"Dirichlet_RF","train",0.526937236431314,0.940160426609583,0.0951645135036215
1440,"Dirichlet_RF","train",0.526937236431314,0.940160426609583,0.0837213388801246
1440,"Dirichlet_RF","train",0.526937236431314,0.940160426609583,0.0868611896230039
1440,"Dirichlet_RF","test",0.577878430557049,0.915024248530206,0.110786784879324
1440,"Dirichlet_RF","test",0.577878430557049,0.915024248530206,0.10279986672413
1440,"Dirichlet_RF","test",0.577878430557049,0.915024248530206,0.0952985677985105
1440,"Dirichlet_regression","train",0.770269351487114,0.863196553182609,0.144107098256081
1440,"Dirichlet_regression","train",0.770269351487114,0.863196553182609,0.127594518470154
1440,"Dirichlet_regression","train",0.770269351487114,0.863196553182609,0.130116124075185
1440,"Dirichlet_regression","test",0.781877271879483,0.832215753233815,0.136776871042247
1440,"Dirichlet_regression","test",0.781877271879483,0.832215753233815,0.161603642696198
1440,"Dirichlet_regression","test",0.781877271879483,0.832215753233815,0.134940160702216
1440,"CLR_RF","train",0.345958874793414,0.97378582820801,0.064185162206956
1440,"CLR_RF","train",0.345958874793414,0.97378582820801,0.055501591453426
1440,"CLR_RF","train",0.345958874793414,0.97378582820801,0.0560620256710521
1440,"CLR_RF","test",0.602616885953088,0.893819780614076,0.12799917899859
1440,"CLR_RF","test",0.602616885953088,0.893819780614076,0.107220919553836
1440,"CLR_RF","test",0.602616885953088,0.893819780614076,0.109586647613013
1440,"ILR_RF","train",0.347930973383816,0.973356152552644,0.064912259930318
1440,"ILR_RF","train",0.347930973383816,0.973356152552644,0.0560519859896531
1440,"ILR_RF","train",0.347930973383816,0.973356152552644,0.0561891397654162
1440,"ILR_RF","test",0.59389559022063,0.89595358113383,0.125913462087387
1440,"ILR_RF","test",0.59389559022063,0.89595358113383,0.11092450519032
1440,"ILR_RF","test",0.59389559022063,0.89595358113383,0.104543223342296
1488,"Dirichlet_RF","train",0.469817309067879,0.959079395631866,0.0766265633162711
1488,"Dirichlet_RF","train",0.469817309067879,0.959079395631866,0.071979371290604
1488,"Dirichlet_RF","train",0.469817309067879,0.959079395631866,0.0702018405920374
1488,"Dirichlet_RF","test",0.472736754852313,0.936584881548002,0.099034541047419
1488,"Dirichlet_RF","test",0.472736754852313,0.936584881548002,0.0724857352916983
1488,"Dirichlet_RF","test",0.472736754852313,0.936584881548002,0.0917066522265515
1488,"Dirichlet_regression","train",0.771536644226653,0.869806383849642,0.116542219979683
1488,"Dirichlet_regression","train",0.771536644226653,0.869806383849642,0.145286765409421
